 MULTIPOLE MOMENT ANALYSIS 
 units in bohr - hartree atomic units 

 MO TRANSISITION DIPOLE MOMENTS 

 orbital 1       orbital2      dx-dy-dz
           26           22   -3.211786e-14    2.417800e-13   -2.675311e+00
           26           23    9.240946e-14    1.162447e-13    6.188491e-09
           26           24    3.123192e-01    3.902487e-03    1.140705e-13
           26           25   -3.902487e-03    3.123192e-01    5.408061e-13
           26           26   -3.443499e-14   -1.075162e-13    5.426318e-09
           27            0    3.831468e-15   -1.135837e-14   -3.479798e-12
           27            1    3.534718e-15    2.083973e-15   -5.661548e-03
           27            2    7.534541e-15    4.262056e-15   -2.451848e-03
           27            3    2.994960e-15    4.857601e-16   -2.587899e-03
           27            4   -1.064859e-15   -1.949670e-15   -1.375390e-10
           27            5   -7.299247e-14   -3.733080e-14   -8.983153e-02
           27            6   -5.897843e-14    1.584059e-13   -6.050907e-10
           27            7    2.989481e-10    2.558728e-10   -1.440518e-14
           27            8   -2.565073e-10    2.982253e-10   -3.153344e-14
           27            9    1.843100e-02    2.369244e-01    1.194920e-13
           27           10   -2.369244e-01    1.843100e-02   -1.118541e-13
           27           11    6.793001e-14    6.336551e-14    2.656358e-02
           27           12    2.367737e-09    1.216440e-10   -3.324484e-13
           27           13   -1.216939e-10    2.367236e-09    1.479945e-12
           27           14    5.563587e-13   -1.807523e-12   -7.170277e-11
           27           15   -2.275632e-13    8.550673e-14    3.746075e-01
           27           16    1.522527e+00   -9.215125e-05    3.600402e-13
           27           17   -9.215125e-05   -1.522527e+00   -4.028922e-13
           27           18   -2.282639e-12    1.259255e-13    2.533380e-01
           27           19   -6.109522e-13    1.855263e-12    3.506893e-09
           27           20   -5.199232e-09   -1.387263e-10    7.905168e-13
           27           21    1.388428e-10   -5.193997e-09   -2.336771e-12
           27           22    5.906564e-13   -1.510144e-12    4.373355e-09
           27           23    6.365099e-13    3.122934e-13    2.848912e+00
           27           24    5.600687e-11    5.943853e-13   -1.378703e-12
           27           25   -7.095605e-13    5.118400e-11   -2.039093e-12
           27           26    2.575558e-13   -1.288646e-13    2.536715e+00
           27           27   -2.120777e-12    6.129586e-12   -9.045757e-09
           28            0    3.764419e-11    1.285602e-11   -5.853456e-16
           28            1   -3.070438e-02   -1.062518e-02   -1.377668e-15
           28            2   -5.784016e-02   -2.001545e-02    5.907295e-17
           28            3   -3.836858e-02   -1.327736e-02   -4.898571e-15
           28            4   -3.372139e-13   -1.419073e-13   -5.422900e-15
           28            5    5.490393e-01    1.899938e-01   -1.014449e-14
           28            6   -9.469082e-12   -6.419939e-13   -3.749933e-14
           28            7    9.381019e-15    1.422521e-14    3.049351e-12
           28            8   -2.323654e-14    6.720774e-15   -2.292342e-12
           28            9   -2.046119e-15    4.287915e-14   -4.854437e-01
           28           10   -4.979002e-14    1.011671e-15    1.114513e+00
           28           11   -1.300720e-01   -4.501110e-02   -1.631155e-14
           28           12    1.372387e-13    1.868936e-15   -8.458053e-11
           28           13    3.086211e-14    1.840000e-13   -2.364295e-12
           28           14    9.388739e-11    3.661831e-12   -3.188800e-15
           28           15   -2.328811e-01   -8.058798e-02    6.613949e-14
           28           16   -3.262868e-14   -8.114251e-14   -8.977920e-01
           28           17   -8.804077e-16   -1.996390e-13    3.107397e-01
           28           18   -1.640185e-01   -5.675822e-02    1.241702e-12
           28           19   -4.970191e-10   -1.406098e-10    3.656297e-14
           28           20   -3.122418e-13    7.026674e-15    1.359275e-10
           28           21   -1.147427e-14   -3.362472e-13    6.116129e-12
           28           22   -9.111718e-10   -3.368904e-10    1.385273e-13
           28           23   -7.850682e-01   -2.716710e-01    4.277318e-13
           28           24    4.406734e-13    1.827864e-13    9.032734e-11
           28           25    1.873561e-13    7.352202e-15    7.592819e-12
           28           26   -4.623291e-01   -1.599879e-01    2.268258e-13
           28           27    4.761376e-10    2.136739e-10   -2.341150e-13
           28           28    7.516005e-14    3.111967e-14    1.782840e-10
           29            0    1.302675e-11   -3.715085e-11   -3.946972e-16
           29            1   -1.062518e-02    3.070438e-02    4.456810e-16
           29            2   -2.001545e-02    5.784016e-02    9.980477e-16
           29            3   -1.327736e-02    3.836858e-02   -2.732778e-15
           29            4   -1.162615e-13    4.101136e-13    7.018920e-15
           29            5    1.899938e-01   -5.490393e-01    1.517489e-14
           29            6   -3.275392e-12    1.844186e-12    3.225287e-14
